Icing_Factor,Scenario,Mode,Generations,Capped_at_30,W_Econ,W_GHG,W_Social,Land_Sensitivity,Spill_Sensitivity,Diesel_Price,Capex_Factor,Demand_Factor,Optimal_Turbines,LCOE_Nominal,LCOE_Worst_Case,LCOE_Best_Case,Pct_Wind,Emissions_Intensity,Hybrid_Total_Emissions_tCO2,Baseline_Total_Emissions_tCO2,Payback_Year
0.6,Weight_Correlation,Greenfield,50,Yes,0.7,0.2,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.7,0.2,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.7,0.2,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.7,0.2,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.7,0.3,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.7,0.3,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.7,0.3,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.7,0.3,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.8,0.001,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.8,0.001,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.8,0.001,0.2,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.8,0.001,0.2,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.8,0.1,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.8,0.1,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.8,0.1,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.8,0.1,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.8,0.2,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.8,0.2,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.8,0.2,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.8,0.2,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.9,0.001,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.9,0.001,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.9,0.001,0.1,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.9,0.001,0.1,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,0.9,0.1,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,0.9,0.1,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,0.9,0.1,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,0.9,0.1,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,Yes,1,0.001,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,Yes,1,0.001,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Weight_Correlation,Greenfield,50,No,1,0.001,0.001,0.8,0.8,0.78,1,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Weight_Correlation,Brownfield,50,No,1,0.001,0.001,0.8,0.8,0.78,1,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,0.1,1,10,0.1925,0.2027,0.1843,68.96,260.89,2972.92,9579.1,9.52
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,0.1,1,10,0.177,0.1872,0.1687,68.96,260.89,2972.92,9579.1,5.05
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,0.1,1,10,0.1925,0.2027,0.1843,68.96,260.89,2972.92,9579.1,9.52
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,0.1,1,10,0.177,0.1872,0.1687,68.96,260.89,2972.92,9579.1,5.05
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,0.774324324,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,0.774324324,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,0.774324324,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,0.774324324,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,1.448648649,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,1.448648649,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,1.448648649,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,1.448648649,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,2.122972973,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,2.122972973,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,2.122972973,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,2.122972973,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,2.797297297,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,2.797297297,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,2.797297297,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,2.797297297,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,3.471621622,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,3.471621622,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,3.471621622,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,3.471621622,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,4.145945946,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,4.145945946,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,4.145945946,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,4.145945946,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,4.82027027,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,4.82027027,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,4.82027027,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,4.82027027,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,5.494594595,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,5.494594595,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,5.494594595,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,5.494594595,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,6.168918919,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,6.168918919,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,6.168918919,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,6.168918919,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,6.843243243,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,6.843243243,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,6.843243243,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,6.843243243,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,7.517567568,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,7.517567568,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,7.517567568,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,7.517567568,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,8.191891892,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,8.191891892,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,8.191891892,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,8.191891892,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,8.866216216,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,8.866216216,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,8.866216216,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,8.866216216,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,9.540540541,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,9.540540541,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,9.540540541,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,9.540540541,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,10.21486486,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,10.21486486,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,10.21486486,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,10.21486486,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,10.88918919,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,10.88918919,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,10.88918919,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,10.88918919,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,11.56351351,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,11.56351351,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,11.56351351,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,11.56351351,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,12.23783784,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,12.23783784,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,12.23783784,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,12.23783784,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,12.91216216,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,12.91216216,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,12.91216216,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,12.91216216,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,13.58648649,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,13.58648649,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,13.58648649,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,13.58648649,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,14.26081081,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,14.26081081,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,14.26081081,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,14.26081081,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,14.93513514,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,14.93513514,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,14.93513514,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,14.93513514,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,15.60945946,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,15.60945946,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,15.60945946,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,15.60945946,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,16.28378378,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,16.28378378,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,16.28378378,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,16.28378378,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,16.95810811,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,16.95810811,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,16.95810811,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,16.95810811,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,17.63243243,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,17.63243243,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,17.63243243,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,17.63243243,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,18.30675676,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,18.30675676,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,18.30675676,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,18.30675676,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,18.98108108,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,18.98108108,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,18.98108108,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,18.98108108,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,19.65540541,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,19.65540541,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,19.65540541,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0.6,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,19.65540541,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0.6,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,20.32972973,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
